"1_Portfolio_identifying_data","2_Type_of_identification_code_for_the_fund_share_or_portfolio","3_Portfolio_name","4_Portfolio_currency_(B)","5_Net_asset_valuation_of_the_portfolio_or_the_share_class_in_portfolio_currency","6_Valuation_date","7_Reporting_date","8_Share_price","8b_Total_number_of_shares","9_Cash_ratio","10_Portfolio_modified_duration","11_Complete_SCR_delivery","12_CIC_code_of_the_instrument","13_Economic_zone_of_the_quotation_place","14_Identification_code_of_the_instrument","15_Type_of_identification_code_for_the_instrument","16_Grouping_code_for_multiple_leg_instruments","17_Instrument_name","17b_Asset_liability","18_Quantity","19_Nominal_amount","20_Contract_size_for_derivatives","21_Quotation_currency_(A)","22_Market_valuation_in_quotation_currency_(A)","23_Clean_market_valuation_in_quotation_currency_(A)","24_Market_valuation_in_portfolio_currency_(B)","25_Clean_market_valuation_in_portfolio_currency_(B)","26_Valuation_weight","27_Market_exposure_amount_in_quotation_currency_(A)","28_Market_exposure_amount_in_portfolio_currency_(B)","29_Market_exposure_amount_for_the_3rd_quotation_currency_(C)","30_Market_exposure_in_weight","31_Market_exposure_for_the_3rd_currency_in_weight_over_NAV","32_Interest_rate_type","33_Coupon_rate","34_Interest_rate_reference_identification","35_Identification_type_for_interest_rate_index","36_Interest_rate_index_name","37_Interest_rate_margin","38_Coupon_payment_frequency","39_Maturity_date","40_Redemption_type","41_Redemption_rate","42_Callable_putable","43_Call_put_date","44_Issuer_bearer_option_exercise","45_Strike_price_for_embedded_(call_put)_options","46_Issuer_name","47_Issuer_identification_code","48_Type_of_identification_code_for_issuer","49_Name_of_the_group_of_the_issuer","50_Identification_of_the_group","51_Type_of_identification_code_for_issuer_group","52_Issuer_country","53_Issuer_economic_area","54_Economic_sector","55_Covered_not_covered","56_Securitisation","57_Explicit_guarantee_by_the_country_of_issue","58_Subordinated_debt","58b_Nature_of_the_tranche","59_Credit_quality_step","60_Call_Put_Cap_Floor","61_Strike_price","62_Conversion_factor_(convertibles)_concordance_factor_parity_(options)","63_Effective_date_of_instrument","64_Exercise_type","65_Hedging_rolling","67_CIC_of_the_underlying_asset","68_Identification_code_of_the_underlying_asset","69_Type_of_identification_code_for_the_underlying_asset","70_Name_of_the_underlying_asset","71_Quotation_currency_of_the_underlying_asset_(C)","72_Last_valuation_price_of_the_underlying_asset","73_Country_of_quotation_of_the_underlying_asset","74_Economic_area_of_quotation_of_the_underlying_asset","75_Coupon_rate_of_the_underlying_asset","76_Coupon_payment_frequency_of_the_underlying_asset","77_Maturity_date_of_the_underlying_asset","78_Redemption_profile_of_the_underlying_asset","79_Redemption_rate_of_the_underlying_asset","80_Issuer_name_of_the_underlying_asset","81_Issuer_identification_code_of_the_underlying_asset","82_Type_of_issuer_identification_code_of_the_underlying_asset","83_Name_of_the_group_of_the_issuer_of_the_underlying_asset","84_Identification_of_the_group_of_the_underlying_asset","85_Type_of_the_group_identification_code_of_the_underlying_asset","86_Issuer_country_of_the_underlying_asset","87_Issuer_economic_area_of_the_underlying_asset","88_Explicit_guarantee_by_the_country_of_issue_of_the_underlying_asset","89_Credit_quality_step_of_the_underlying_asset","90_Modified_duration_to_maturity_date","91_Modified_duration_to_next_option_exercise_date","92_Credit_sensitivity","93_Sensitivity_to_underlying_asset_price_(delta)","94_Convexity_gamma_for_derivatives","94b_Vega","95_Identification_of_the_original_portfolio_for_positions_embedded_in_a_fund","97_SCR_mrkt_IR_up_weight_over_NAV","98_SCR_mrkt_IR_down_weight_over_NAV","99_SCR_mrkt_eq_type1_weight_over_NAV","100_SCR_mrkt_eq_type2_weight_over_NAV","101_SCR_mrkt_prop_weight_over_NAV","102_SCR_mrkt_spread_bonds_weight_over_NAV","103_SCR_mrkt_spread_structured_weight_over_NAV","104_SCR_mrkt_spread_derivatives_up_weight_over_NAV","105_SCR_mrkt_spread_derivatives_down_weight_over_NAV","105a_SCR_mrkt_FX_up_weight_over_NAV","105b_SCR_mrkt_FX_down_weight_over_NAV","106_Asset_pledged_as_collateral","107_Place_of_deposit","108_Participation","110_Valorisation_method","111_Value_of_acquisition","112_Credit_rating","113_Rating_agency","114_Issuer_economic_area","115_Fund_issuer_code","116_Fund_issuer_code_type","117_Fund_issuer_name","118_Fund_issuer_sector","119_Fund_issuer_group_code","120_Fund_issuer_group_code_type","121_Fund_issuer_group_name","122_Fund_issuer_country","123_Fund_CIC","123a_Fund_custodian_country","124_Duration","125_Accrued_income_(Security Denominated Currency)","126_Accrued_income_(Portfolio Denominated Currency)","127_Bond_floor_(convertible_instrument_only)","128_Option_premium_(convertible_instrument_only)","129_Valuation_yield","130_Valuation_z_spread","131_Underlying_asset_category","132_Infrastructure_investment","133_custodian_name","134_type1_private_equity_portfolio_eligibility","135_type1_private_equity_issuer_beta","137_counterparty_sector","138_collateral_eligibility","139_collateral_market_valuation_in_portfolio_currency","140_Custodian_identification_code","141_Type_of_custodian_identification_code","142_Bail-in_Rule","143_Maturity_date_expected","144_Modified_duration_to_maturity_date_expected","145_Credit_sensitivity_expected","146_PIK","147_Infrastructure_investment_additional_QRT","148_Economic_sector_NACE2.1","1000_TPT_Version"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","US21","","US82967NBA54","1","","SIRIUS XM RADIO INC (USD 5.000, 1-Aug-2027)","","","624091.712673916","","USD","636313.50871373294","623311.59803302633","541797.01878643874","530726.38088724623","0.0016518461043947496","636313.50871373294","541797.01878643874","","0.0016518461043947496","","Variable","5","","","","","2","2027-08-01","Bullet","1","Cal","2026-02-05","I","100","Sirius XM Radio, Inc.","WP5O65E6BMU84LNO4227","1","SIRIUS XM HOLDINGS INC","54930055RWDMVXAGZK98","1","US","2","J","NC","","N","N","","4","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.2841595908645837","0.078014954276594967","0.2841595908645837","","","","","3.272400171626734E-05","-7.58631154729183E-06","0","0","0","7.433307469776373E-05","0","0","0","-0.00041296152609872464","0.000412961526067742","","LU","","1","","4","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2026-04-15","0.2841595908645837","0.2841595908645837","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","BE21","","BE6300372289","1","","TELENET GROUP HOLDING NV (USD 5.500, 1-Mar-2028)","","","4025391.5467467587","","USD","4106456.2234281809","4004982.8115206063","3496493.0166700846","3410092.2231858373","0.010660206993325174","4106456.2234281809","3496493.0166700846","","0.010660206993325174","","Variable","5.5","","","","","2","2028-03-01","Bullet","1","Cal","2026-01-16","I","100","Telenet Finance Luxembourg SCA","","9","LIBERTY GLOBAL LTD","213800HRMKKTYH7SKA24","1","LU","1","J","NC","","N","N","","5","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.69208232712579487","0.030126161957867537","0.692082327125795","","","","","0.00027816938460421733","-6.9260830795824549E-05","0","0","0","0.00079951552449938814","0","0","0","-0.0026650517483847442","0.0026650517481867204","","LU","","1","","5","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2026-09-16","0.69208232712579487","0.692082327125795","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","MX21","","XS1824424706","1","","PETROLEOS MEXICANOS (EUR 4.750, 26-Feb-2029)","","","826921.51929293876","","EUR","863804.03148414008","830659.20456015191","863804.03148414008","830659.20456015191","0.0026335902097866454","863804.03148414008","863804.03148414008","","0.0026335902097866454","","Fixed","4.75","","","","","1","2029-02-26","Bullet","1","","","","","Petróleos Mexicanos SA","549300CAZKPF4HKMPX17","1","MEXICO GOVERNMENT OF","254900EGTWEU67VP6075","1","MX","2","B","NC","","N","N","","4","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","2.7661624110807055","2.7661624110807055","2.7661624110807055","","","","","0.00010548740143009887","-9.7572968429811787E-05","0","0","0","0.00032782222100258859","0","0","0","0","0","","LU","","1","","4","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2029-02-26","2.7661624110807055","2.7661624110807055","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","DE21","","XS2199597456","1","","VERTICAL TOPCO SARL (EUR 4.375, 15-Jul-2027)","","","4341337.9762879284","","EUR","4439244.1921073208","4352191.3212286308","4439244.1921073208","4352191.3212286308","0.013534493492811075","4439244.1921073208","4439244.1921073208","","0.013534493492811075","","Variable","4.375","","","","","2","2027-07-15","Bullet","1","Cal","2026-01-16","I","100","TK Elevator Midco GmbH","254900K869UN2ZWVB351","1","TK ELEVATOR TOPCO GMBH","529900VWPV1LPOHGJ702","1","DE","1","K6430","NC","","N","N","","5","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.080989202789464768","0.081884412938664913","0.080989202789464781","","","","","3.3877783695706991E-05","-1.7095113366326812E-05","0","0","0","0.0010150870119608306","0","0","0","0","0","","LU","","1","","5","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2026-01-30","0.080989202789464768","0.080989202789464781","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","ES21","","XS2240463674","1","","LORCA HOLDCO LTD (EUR 4.000, 18-Sep-2027)","","","179655.0065131475","","EUR","181750.98158916671","179655.00651317998","181750.98158916671","179655.00651317998","0.00055412754315343885","181750.98158916671","181750.98158916671","","0.00055412754315343885","","Variable","4","","","","","2","2027-09-18","Bullet","1","Cal","2026-01-16","I","100","Lorca Telecom Bondco SA","9598004HFBAS82YM7X35","1","LORCA AGGREGATOR LTD","959800YH56PYMFN7VV80","1","ES","1","K6430","NC","","N","N","","4","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.27437795889654937","0.032681251218701052","0.27437795889654937","","","","","7.0722519519536032E-06","-4.6340667118169866E-07","0","0","0","2.4935739441904748E-05","0","0","0","0","0","","LU","","1","","4","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2026-04-10","0.27437795889654937","0.27437795889654937","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","FI21","","US654902AE56","1","","NOKIA OYJ (USD 4.375, 12-Jun-2027)","","","78011.4640842395","","USD","78044.543111996361","77864.412474440731","66451.992943076635","66298.61848051491","0.00020260071921059461","78044.543111996361","66451.99294307665","","0.00020260071921059466","","Fixed","4.375","","","","","2","2027-06-12","Bullet","1","","","","","NOKIA OYJ","549300A0JPRWG1KI7U06","1","NOKIA OYJ","549300A0JPRWG1KI7U06","1","FI","1","C","NC","","N","N","","3","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","1.3841005736507808","1.3841005736507808","1.3841005736507808","","","","","6.9536977133501622E-06","-7.4610672142996806E-06","0","0","0","7.0104942920361184E-06","0","0","0","-5.0650179802648632E-05","5.0650179798849879E-05","","LU","","1","","3","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2027-06-12","1.3841005736507808","1.3841005736507808","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","US21","","XS1799641045","1","","LKQ CORP (EUR 4.125, 1-Apr-2028)","","","37913.5715449404","","EUR","38431.391945635289","38044.752502484291","38431.391945635289","38044.752502484291","0.00011717071683793914","38431.391945635289","38431.391945635289","","0.00011717071683793914","","Variable","4.125","","","","3.2","2","2028-04-01","Bullet","1","Cal","2026-01-16","I","100.688","LKQ European Holdings BV","549300J0BGI20W62GB49","1","LKQ CORP","DS830JTTZQN6GK0I2E41","1","NL","1","C","NC","","N","N","","3","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.2468955308602811","0.031055294352839026","0.2468955308602811","","","","","1.5718416606962487E-06","-4.7068767517661354E-07","0","0","0","2.9292679209484789E-06","0","0","0","0","0","","LU","","1","","3","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2026-04-01","0.2468955308602811","0.2468955308602811","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","US21","","XS1799641045","1","","LKQ CORP (EUR 4.125, 1-Apr-2028)","","","15602.292816847901","","EUR","15815.387631948679","15656.276749993533","15815.387631948679","15656.276749993533","4.8218401990921458E-05","15815.387631948679","15815.387631948679","","4.8218401990921458E-05","","Variable","4.125","","","","3.2","2","2028-04-01","Bullet","1","Cal","2026-01-16","I","100.688","LKQ European Holdings BV","549300J0BGI20W62GB49","1","LKQ CORP","DS830JTTZQN6GK0I2E41","1","NL","1","C","NC","","N","N","","3","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.2468955308602811","0.031055294352839023","0.2468955308602811","","","","","6.4684842003960852E-07","-1.9369863175992324E-07","0","0","0","1.2054600497730365E-06","0","0","0","0","0","","LU","","1","","3","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2026-04-01","0.2468955308602811","0.2468955308602811","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","US21","","US184496AP20","1","","CLEAN HARBORS INC (USD 5.125, 15-Jul-2029)","","","156022.928168479","","USD","159515.0246669433","155827.89949640623","135821.04360930077","132681.59521172143","0.00041409504667150549","159515.0246669433","135821.04360930077","","0.00041409504667150549","","Variable","5.125","","","","","2","2029-07-15","Bullet","1","Cal","2026-02-05","I","101.281","Clean Harbors, Inc.","5493000SJVZVZJKHJF48","1","CLEAN HARBORS INC","5493000SJVZVZJKHJF48","1","US","2","E","NC","","N","N","","4","","","","","","","","","","","","","","","","","","","","","","9","","","9","","","","","0.99453876906057059","0.07117492398109912","0.99453876906057059","","","","","1.7183597123644748E-05","-7.2928757359452962E-06","0","0","0","1.8634277100217746E-05","0","0","0","-0.00010352376167557507","0.00010352376166781034","","LU","","1","","4","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2027-01-08","0.99453876906057059","0.99453876906057059","","","","V7.0"
"LU0628638388","1","ODDO BHF Euro Credit Short Duration","EUR","327994852.15056264","2025-12-31","2025-12-31","7.922","41403036.121","0.0204362260059218","1.0846098808752931","Y","DE21","","XS2262961076","1","","ZF FINANCE GMBH (EUR 2.750, 25-May-2027)","","","873728.39774348249","","EUR","880417.087850263","865934.74043561064","880417.087850263","865934.74043561064","0.0026842405668187643","880417.087850263","880417.087850263","","0.0026842405668187643","","Variable","2.75","","","","","1","2027-05-25","Bullet","1","Cal","2027-02-25","I","100","ZF FINANCE GMBH","5493001N9T6QDCCXB426","1","ZEPPELIN STIFTUNG DER STADT FR","5299004DD0PIXK7P3W11","1","DE","1","K6430","NC","","N","N","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.294961783789057","1.0942243806014229","1.294961783789057","","","","","5.1722979287354405E-05","-5.1808759403373873E-05","0","0","0","0.00015641950286369592","0","0","0","0","0","","LU","","1","","4","Second best","","969500PM0E65UZXZGK64","1","ODDO BHF AM SAS","K6630","9695002I9DJHZ3449O66","1","ODDO BHF SCA","LU","LU42","LU","1.0846098808752931","","","","","","","2","0","CACEIS Bank (Luxembourg)","","","","","","","","","2027-04-26","1.294961783789057","1.294961783789057","","","","V7.0"
